"user_id","signup_at","trial_optin_at","trial_retention_at"
"5f47a38dd32d7a0015a11d17","2020-08-27 12:14:05","2020-08-27 12:15:19.403","2020-09-03 13:20:17"
"5f47bed3d32d7a0014c2f1c0","2020-08-27 14:10:27","2020-08-27 14:10:57.094","2020-09-03 14:10:53"
"5f47c4c1d32d7a000da18aa1","2020-08-27 14:35:45","2020-08-27 14:36:58.214","2020-09-03 15:41:56"
"5f47c886d32d7a000ceb038a","2020-08-27 14:51:51","2020-08-27 14:53:23.221","2020-09-03 14:53:20"
"5f47ca60d32d7a000d7d4291","2020-08-27 14:59:44","2020-08-27 15:01:33.792","2020-09-03 16:06:30"
"5f47d4f3d32d7a0011a12a3f","2020-08-27 15:44:51","2020-08-27 15:45:24.465","2020-09-03 15:45:22"
"5f47ef2ad32d7a00144936a5","2020-08-27 17:36:42","2020-08-27 17:37:36.427","2020-09-03 17:37:33"
"5f47f518d32d7a001291872c","2020-08-27 18:02:00","2020-08-27 18:02:28.577","2020-09-03 18:02:26"
"5f47fc26d32d7a0012918921","2020-08-27 18:32:06","2020-08-27 18:32:55.993","2020-08-27 18:32:51"
"5f480493d32d7a00112684f6","2020-08-27 19:08:03","2020-08-27 19:09:13.648","2020-09-03 19:09:11"
"5f480ecad32d7a0014c2feaf","2020-08-27 19:51:38","2020-08-27 20:16:02.092","2020-09-03 21:20:59"
"5f480ff0d32d7a001126888f","2020-08-27 19:56:32","2020-08-27 19:57:16.674","2020-09-03 19:57:13"
"5f481016d32d7a000e919b94","2020-08-27 19:57:10","2020-08-27 19:59:01.45","2020-08-27 19:58:56"
"5f481934d32d7a0015f23850","2020-08-27 20:36:04","2020-08-27 20:37:38.446","2020-09-03 20:37:36"
"5f482375d32d7a0011e4cd94","2020-08-27 21:19:49","2020-08-27 21:21:07.091","2020-09-03 23:25:33"
"5f48356ed32d7a000df24169","2020-08-27 22:36:30","2020-08-27 22:38:25.181","2020-09-03 22:38:22"
"5f4838e2d32d7a0011a1b2e4","2020-08-27 22:51:14","2020-08-27 22:52:27.176","2020-09-03 23:57:23"
"5f4839ffd32d7a000cc326d4","2020-08-27 22:55:59","2020-08-27 22:56:39.664","2020-09-03 22:56:37"
"5f484326d32d7a0015a149ed","2020-08-27 23:35:02","2020-08-27 23:37:49.882","2020-09-04 00:42:45"
"5f4854bfd32d7a0010c31f38","2020-08-28 00:50:07","2020-08-28 18:18:29.465","2020-09-04 18:18:27"
"5f485680d32d7a0011b7c334","2020-08-28 00:57:36","2020-08-28 00:57:57.576","2020-09-04 00:57:55"
"5f486d71d32d7a0015b7f932","2020-08-28 02:35:29","2020-08-28 02:36:23.979","2020-09-04 03:41:20"
"5f487624d32d7a0011e4dc99","2020-08-28 03:12:36","2020-08-28 23:30:09.233","2020-09-04 23:30:07"
"5f487b54d32d7a0011f25e58","2020-08-28 03:34:44","2020-08-28 03:35:38.552","2020-09-04 03:35:36"
"5f4895abd32d7a00144972b1","2020-08-28 05:27:07","2020-08-28 05:30:16.532","2020-09-04 05:30:15"
"5f48a177d32d7a000d1f0c5e","2020-08-28 06:17:27","2020-08-28 06:20:57.997","2020-09-04 07:25:54"
"5f48a44ad32d7a000d34cee0","2020-08-28 06:29:30","2020-08-28 06:32:23.496","2020-09-04 06:32:21"
"5f48aabbd32d7a0011e4e7d9","2020-08-28 06:56:59","2020-08-28 06:58:56.228","2020-08-28 07:03:30"
"5f48e2b9d32d7a0011c87f49","2020-08-28 10:55:53","2020-08-28 10:57:41.358","2020-09-04 10:57:40"
"5f48e474d32d7a00119cda13","2020-08-28 11:03:16","2020-08-28 11:04:44.942","2020-09-04 12:09:43"
"5f48e932d32d7a000e2edd25","2020-08-28 11:23:30","2020-08-28 11:24:04.776","2020-09-04 11:24:02"
"5f48f66dd32d7a00143a9253","2020-08-28 12:19:57","2020-08-28 12:22:03.10","2020-09-04 12:21:59"
"5f48fc8ed32d7a00103a9540","2020-08-28 12:46:06","2020-08-28 12:46:53.384","2020-09-04 12:46:42"
"5f48ff15d32d7a001175bdcb","2020-08-28 12:56:53","2020-08-28 13:04:38.787","2020-09-04 14:09:37"
"5f49071fd32d7a0011075b3c","2020-08-28 13:31:11","2020-08-28 13:32:32.413","2020-09-04 13:32:25"
"5f490e5bd32d7a00143a98a6","2020-08-28 14:02:03","2020-08-28 14:03:20.529","2020-09-04 15:08:18"
"5f491612d32d7a0010f791e7","2020-08-28 14:34:58","2020-08-28 17:23:50.76","2020-09-04 17:23:46"
"5f491766d32d7a0015cb3e9f","2020-08-28 14:40:38","2020-08-28 14:41:14.556","2020-09-04 14:41:10"
"5f491c35d32d7a0015db4762","2020-08-28 15:01:09","2020-08-28 15:03:39.321","2020-09-04 15:03:33"
"5f49217cd32d7a0011cb3b8b","2020-08-28 15:23:40","2020-08-28 15:24:49.384","2020-09-04 17:29:06"
"5f492837d32d7a00115113dd","2020-08-28 15:52:23","2020-08-28 15:53:05.331","2020-09-04 15:53:02"
"5f49321ad32d7a0011fe4e16","2020-08-28 16:34:35","2020-08-28 16:35:24.304","2020-09-04 17:40:19"
"5f4942f8d32d7a000dc46287","2020-08-28 17:46:32","2020-08-28 17:49:40.52","2020-09-04 19:52:22"
"5f495cecd32d7a0014f79adf","2020-08-28 19:37:16","2020-08-28 21:36:21.859","2020-09-04 22:41:19"
"5f496d75d32d7a000dd3e54c","2020-08-28 20:47:49","2020-08-28 20:49:30.589","2020-09-04 20:49:26"
"5f4979c3d32d7a0010f7b137","2020-08-28 21:40:19","2020-08-28 21:41:14.626","2020-09-04 21:41:12"
"5f49864ad32d7a00103ac330","2020-08-28 22:33:46","2020-08-28 22:36:29.528","2020-09-04 23:41:26"
"5f49880cd32d7a0015d3dc56","2020-08-28 22:41:16","2020-08-28 22:45:56.742","2020-09-04 23:50:55"
"5f499334d32d7a001575db91","2020-08-28 23:28:52","2020-08-28 23:35:19.237","2020-09-05 00:40:17"
"5f4994d5d32d7a000c4a0b0c","2020-08-28 23:35:49","2020-08-28 23:48:43.542","2020-09-05 00:53:41"
"5f499b2cd32d7a000d513216","2020-08-29 00:02:52","2020-08-29 00:04:56.825","2020-09-05 01:09:54"
"5f49ab6fd32d7a00110793fb","2020-08-29 01:12:15","2020-08-29 01:13:11.662","2020-08-29 01:13:07"
"5f49c547d32d7a0015c48313","2020-08-29 03:02:31","2020-08-29 03:05:11.273","2020-09-05 04:10:07"
"5f49cbfbd32d7a001175fda8","2020-08-29 03:31:07","2020-08-29 11:37:21.589","2020-09-05 11:37:17"
"5f49e50dd32d7a001507846c","2020-08-29 05:18:05","2020-08-29 05:19:08.954","2020-09-05 07:24:01"
"5f49ed45d32d7a0011514414","2020-08-29 05:53:09","2020-08-29 05:53:55.236","2020-09-05 05:53:53"
"5f49f29ed32d7a0010f7e6c7","2020-08-29 06:15:58","2020-08-29 06:16:49.905","2020-09-05 06:16:47"
"5f49f2ced32d7a000d29c27d","2020-08-29 06:16:46","2020-08-29 06:27:36.979","2020-09-05 06:27:32"
"5f49f53ad32d7a0011d81241","2020-08-29 06:27:06","2020-08-29 06:29:24.325","2020-09-05 07:34:18"
"5f49f9e5d32d7a000d66858a","2020-08-29 06:47:01","2020-08-29 06:47:51.658","2020-09-05 06:47:47"
"5f4a049cd32d7a001525a682","2020-08-29 07:32:44","2020-08-29 07:34:25.944","2020-09-05 07:34:24"
"5f4a06a2d32d7a0015668867","2020-08-29 07:41:22","2020-08-29 07:42:20.277","2020-09-05 07:42:18"
"5f4a1b9ed32d7a000d29cde4","2020-08-29 09:10:54","2020-08-29 09:11:36.319","2020-09-06 14:43:13"
"5f4a1bc2d32d7a00158e2266","2020-08-29 09:11:30","2020-08-29 09:12:59.336","2020-09-05 09:12:56"
"5f4a4208d32d7a0011515a21","2020-08-29 11:54:48","2020-08-29 11:55:32.689","2020-09-05 11:55:30"
"5f4a4c29d32d7a00117619c9","2020-08-29 12:38:01","2020-08-29 12:50:42.688","2020-09-05 12:50:38"
"5f4a4d81d32d7a001529b434","2020-08-29 12:43:45","2020-08-29 12:48:11.001","2020-09-05 14:52:49"
"5f4a68e6d32d7a0015cba2d1","2020-08-29 14:40:38","2020-08-29 14:41:42.466","2020-09-05 14:41:40"
"5f4a69a8d32d7a000d29e409","2020-08-29 14:43:52","2020-08-29 14:45:28.957","2020-09-10 11:03:46"
"5f4a6ff4d32d7a0015cba547","2020-08-29 15:10:44","2020-08-29 15:12:01.044","2020-09-05 16:16:41"
"5f4a7551d32d7a0011516873","2020-08-29 15:33:37","2020-08-29 15:34:44.333","2020-09-05 15:34:39"
"5f4a8cdfd32d7a0015cbacaf","2020-08-29 17:14:07","2020-08-29 17:16:31.424","2020-09-05 19:20:32"
"5f4a91f9d32d7a00158e50cb","2020-08-29 17:35:53","2020-08-29 17:40:02.207","2020-09-05 17:39:55"
"5f4a9a95d32d7a00158e5488","2020-08-29 18:12:37","2020-08-29 18:13:20.37","2020-08-29 18:13:15"
"5f4aa43cd32d7a001129eb1b","2020-08-29 18:53:48","2020-08-29 18:56:52.387","2020-09-05 18:56:51"
"5f4ab1c9d32d7a000d29f59e","2020-08-29 19:51:37","2020-08-29 19:53:44.132","2020-09-05 19:53:42"
"5f4ab9aad32d7a000cdd9f32","2020-08-29 20:25:14","2020-08-29 20:26:41.426","2020-09-05 21:31:37"
"5f4abf82d32d7a0015c4d49f","2020-08-29 20:50:10","2020-08-29 20:51:12.417","2020-09-05 20:51:09"
"5f4ac231d32d7a001529d43f","2020-08-29 21:01:37","2020-08-29 21:02:55.348","2020-09-05 23:07:39"
"5f4ac5bfd32d7a000dfd401a","2020-08-29 21:16:47","2020-08-29 21:17:41.08","2020-09-05 21:17:39"
"5f4acd7ad32d7a001129f58d","2020-08-29 21:49:46","2020-08-29 21:50:41.15","2020-09-05 21:50:38"
"5f4ad702d32d7a0015c4dc4d","2020-08-29 22:30:27","2020-08-29 22:31:06.582","2020-09-05 22:31:04"
"5f4ad7a3d32d7a0011c48373","2020-08-29 22:33:07","2020-08-29 22:34:43.10","2020-09-05 23:39:40"
"5f4adb0ad32d7a000dcb9633","2020-08-29 22:47:38","2020-08-29 22:49:13.647","2020-09-05 23:54:09"
"5f4adc38d32d7a001125d730","2020-08-29 22:52:40","2020-08-29 22:54:20.535","2020-09-05 23:59:18"
"5f4ae6aad32d7a001529e158","2020-08-29 23:37:14","2020-08-29 23:38:07.692","2020-09-05 23:38:06"
"5f4ae709d32d7a001125daab","2020-08-29 23:38:49","2020-08-29 23:39:09.152","2020-09-05 23:39:07"
"5f4ae7bad32d7a001551738c","2020-08-29 23:41:46","2020-08-29 23:51:56.226","2020-09-05 23:51:54"
"5f4ae810d32d7a00158e708e","2020-08-29 23:43:12","2020-08-29 23:44:16.111","2020-09-05 23:44:14"
"5f4af03fd32d7a000dc4ee66","2020-08-30 00:18:07","2020-08-30 00:19:00.612","2020-09-06 01:23:56"
"5f4af7f2d32d7a000dc4f02a","2020-08-30 00:50:58","2020-08-30 00:56:23.706","2020-09-06 02:01:20"
"5f4afb52d32d7a001529e71b","2020-08-30 01:05:22","2020-08-30 01:06:13.254","2020-09-06 03:10:54"
"5f4b48cdd32d7a00151ca6c1","2020-08-30 06:35:57","2020-08-30 06:36:51.825","2020-09-06 06:36:49"
"5f4b4b33d32d7a00102f46ea","2020-08-30 06:46:11","2020-08-30 06:52:04.808","2020-09-06 06:51:50"
"5f4b51b3d32d7a001125f38f","2020-08-30 07:13:55","2020-08-30 07:14:52.287","2020-09-07 20:35:05"
"5f4b5aefd32d7a0010f89395","2020-08-30 07:53:19","2020-08-30 07:57:04.471","2020-09-06 07:57:03"
"5f4b6ce8d32d7a000d8e7787","2020-08-30 09:10:00","2020-08-30 09:10:33.68","2020-09-06 10:15:30"
"5f4b7a13d32d7a0015c50914","2020-08-30 10:06:11","2020-08-30 10:14:03.242","2020-09-06 11:19:00"
"5f4b7d7ed32d7a0010f8ab8f","2020-08-30 10:20:46","2020-08-30 10:21:46.777","2020-09-01 17:35:13"
"5f4b7f7bd32d7a001151a62c","2020-08-30 10:29:15","2020-08-30 10:29:54.904","2020-09-06 11:34:53"
"5f4b819fd32d7a001016c41a","2020-08-30 10:38:23","2020-08-30 10:39:25.817","2020-09-06 11:44:23"
"5f4b8514d32d7a000d51b17a","2020-08-30 10:53:08","2020-08-30 20:07:04.761","2020-09-06 20:07:01"
"5f4b8578d32d7a0015261baf","2020-08-30 10:54:48","2020-08-30 10:56:52.835","2020-09-06 10:56:51"
"5f4b90a7d32d7a00102f655a","2020-08-30 11:42:31","2020-08-30 11:42:55.548","2020-09-06 11:42:53"
"5f4b97c7d32d7a00102f6763","2020-08-30 12:12:55","2020-08-30 12:18:29.114","2020-09-06 13:23:24"
"5f4b9ed0d32d7a0010f8c1fa","2020-08-30 12:42:56","2020-08-30 12:43:41.444","2020-09-06 12:43:38"
"5f4ba4b4d32d7a000dc52e39","2020-08-30 13:08:04","2020-08-30 13:10:14.56","2020-09-06 13:10:12"
"5f4ba5aad32d7a001416cab8","2020-08-30 13:12:10","2020-08-30 13:14:36.257","2020-09-06 13:14:35"
"5f4ba6e6d32d7a00158eacc3","2020-08-30 13:17:27","2020-08-30 13:19:47.594","2020-09-06 15:24:05"
"5f4ba97bd32d7a0011c4b06e","2020-08-30 13:28:27","2020-08-30 13:29:07.159","2020-09-06 13:29:02"
"5f4bacebd32d7a000c2f6a6a","2020-08-30 13:43:07","2020-08-30 13:43:48.367","2020-09-06 13:43:46"
"5f4bbb19d32d7a00142f6177","2020-08-30 14:43:37","2020-08-30 14:44:16.345","2020-09-06 14:44:11"
"5f4bc2edd32d7a0011fd93ef","2020-08-30 15:17:02","2020-08-30 15:17:44.814","2020-09-06 15:17:39"
"5f4bc46fd32d7a00142f6477","2020-08-30 15:23:27","2020-08-30 15:24:25.479","2020-09-06 16:29:22"
"5f4bc86cd32d7a000dcbd3c4","2020-08-30 15:40:28","2020-08-30 15:40:43.424","2020-09-06 15:40:42"
"5f4bd86fd32d7a0010f8e40e","2020-08-30 16:48:47","2020-08-30 16:49:19.321","2020-09-06 17:54:14"
"5f4bdf58d32d7a000d8e96fd","2020-08-30 17:18:16","2020-08-30 17:18:48.478","2020-08-30 17:23:40"
"5f4be077d32d7a000c2f7ccf","2020-08-30 17:23:03","2020-08-30 17:23:49.287","2020-09-06 18:28:47"
"5f4be699d32d7a000dcbda8e","2020-08-30 17:49:13","2020-08-30 17:50:06.577","2020-09-06 17:50:04"
"5f4beb28d32d7a000d2a5ab2","2020-08-30 18:08:40","2020-08-30 18:09:08.502","2020-09-06 18:09:06"
"5f4becbbd32d7a0015fd70a0","2020-08-30 18:15:23","2020-08-30 18:15:59.18","2020-09-10 12:18:52"
"5f4bf1d5d32d7a0010f8f10e","2020-08-30 18:37:09","2020-08-30 18:37:45.51","2020-09-06 18:37:38"
"5f4bf645d32d7a00158ec90b","2020-08-30 18:56:05","2020-08-30 19:00:39.211","2020-09-06 19:00:36"
"5f4c0ddfd32d7a00158ed35d","2020-08-30 20:36:47","2020-08-30 20:37:40.835","2020-09-06 20:37:37"
"5f4c0e66d32d7a000c2f8df5","2020-08-30 20:39:02","2020-08-30 20:41:06.288","2020-09-06 20:41:02"
"5f4c1290d32d7a0010f8ffef","2020-08-30 20:56:48","2020-08-30 20:57:47.207","2020-09-06 22:02:45"
"5f4c1aced32d7a00102f8cc6","2020-08-30 21:31:58","2020-08-30 21:33:16.059","2020-09-06 21:33:13"
"5f4c1f2dd32d7a00112a5898","2020-08-30 21:50:37","2020-08-30 22:05:06.065","2020-09-06 23:10:04"
"5f4c2114d32d7a00118ea1da","2020-08-30 21:58:44","2020-08-30 21:59:23.345","2020-09-06 21:59:17"
"5f4c23e1d32d7a001416e3e2","2020-08-30 22:10:41","2020-08-30 22:12:31.007","2020-09-08 00:31:09"
"5f4c279bd32d7a00158ede30","2020-08-30 22:26:35","2020-08-30 22:27:21.375","2020-09-06 22:27:15"
"5f4c2a53d32d7a0011c4da25","2020-08-30 22:38:11","2020-08-30 22:43:30.996","2020-09-06 23:48:29"
"5f4c3f48d32d7a00118eae98","2020-08-31 00:07:36","2020-08-31 00:08:41.475","2020-09-07 00:08:39"
"5f4c5656d32d7a000dfdec83","2020-08-31 01:45:58","2020-08-31 01:46:33.061","2020-09-07 01:46:31"
"5f4c579ad32d7a0014a50b5a","2020-08-31 01:51:23","2020-08-31 02:02:36.664","2020-09-07 03:07:34"
"5f4c57bfd32d7a00158ee9ff","2020-08-31 01:51:59","2020-08-31 01:53:30.175","2020-09-07 01:53:27"
"5f4c6528d32d7a0015c54aa5","2020-08-31 02:49:12","2020-08-31 02:49:41.821","2020-09-07 03:54:39"
"5f4c6579d32d7a00101712d1","2020-08-31 02:50:33","2020-08-31 02:51:27.129","2020-09-07 03:56:25"
"5f4c6f4bd32d7a0011cc2d58","2020-08-31 03:32:27","2020-08-31 03:33:11.823","2020-09-07 03:33:06"
"5f4c8445d32d7a0010171a28","2020-08-31 05:01:58","2020-08-31 05:03:15.854","2020-09-07 05:03:13"
"5f4c8c66d32d7a0015fda1f4","2020-08-31 05:36:38","2020-08-31 13:27:02.731","2020-09-07 15:31:34"
"5f4c8cd2d32d7a001477a259","2020-08-31 05:38:26","2020-08-31 05:39:41.551","2020-09-07 05:39:39"
"5f4ca3ced32d7a001497d0e6","2020-08-31 07:16:30","2020-08-31 07:17:46.676","2020-09-07 07:17:39"
"5f4cb15ed32d7a0011f14f8f","2020-08-31 08:14:22","2020-08-31 08:20:33.879","2020-09-07 08:20:31"
"5f4cc2c3d32d7a000dc35d36","2020-08-31 09:28:35","2020-08-31 09:29:30.071","2020-09-07 09:29:26"
"5f4cca1bd32d7a000d944fca","2020-08-31 09:59:55","2020-08-31 10:02:38.797","2020-09-07 11:07:33"
"5f4cdd62d32d7a0015709abb","2020-08-31 11:22:10","2020-08-31 11:22:54.105","2020-09-07 11:22:52"
"5f4ce247d32d7a0015945335","2020-08-31 11:43:03","2020-08-31 11:43:46.953","2020-09-07 11:43:45"
"5f4ce266d32d7a0015c36533","2020-08-31 11:43:34","2020-08-31 11:44:01.959","2020-09-07 11:43:59"
"5f4cecefd32d7a00110827c2","2020-08-31 12:28:31","2020-08-31 12:29:14.261","2020-09-07 12:29:12"
"5f4cf2d2d32d7a0014f7369a","2020-08-31 12:53:38","2020-08-31 12:56:03.991","2020-09-07 12:55:59"
"5f4cf331d32d7a001495cbd2","2020-08-31 12:55:13","2020-08-31 12:55:59.087","2020-09-07 12:55:56"
"5f4cf9d9d32d7a0011549187","2020-08-31 13:23:37","2020-08-31 13:24:26.529","2020-09-07 14:29:24"
"5f4cffbbd32d7a001495d0bc","2020-08-31 13:48:43","2020-08-31 13:49:16.966","2020-09-07 13:49:15"
"5f4d1016d32d7a0014148466","2020-08-31 14:58:30","2020-08-31 14:59:02.423","2020-09-07 14:58:57"
"5f4d24f9d32d7a000ca9e0d9","2020-08-31 16:27:37","2020-08-31 16:28:41.012","2020-09-07 16:28:38"
"5f4d28e9d32d7a000d359c52","2020-08-31 16:44:25","2020-08-31 16:49:27.313","2020-09-07 16:48:28"
"5f4d2a76d32d7a000c8c37d2","2020-08-31 16:51:02","2020-08-31 16:51:49.081","2020-09-07 16:51:45"
"5f4d34c1d32d7a000c95d942","2020-08-31 17:34:57","2020-08-31 17:35:53.814","2020-09-07 17:35:52"
"5f4d359ed32d7a000cae88a8","2020-08-31 17:38:38","2020-08-31 17:39:24.137","2020-09-07 17:39:20"
"5f4d3e3fd32d7a0014e4e6db","2020-08-31 18:15:27","2020-08-31 18:18:01.119","2020-09-07 19:22:57"
"5f4d41cad32d7a0010f74df9","2020-08-31 18:30:34","2020-08-31 18:32:09.047","2020-09-07 18:32:03"
"5f4d543bd32d7a001569b2fb","2020-08-31 19:49:15","2020-08-31 20:09:31.432","2020-09-07 21:14:27"
"5f4d5579d32d7a001154a91f","2020-08-31 19:54:33","2020-08-31 19:55:52.179","2020-09-07 19:55:49"
"5f4d5dbed32d7a000c79cd9c","2020-08-31 20:29:50","2020-08-31 20:31:49.408","2020-09-07 20:31:47"
"5f4d5ebdd32d7a000cf75882","2020-08-31 20:34:05","2020-08-31 20:35:17.485","2020-09-11 01:27:04"
"5f4d77b7d32d7a001495f09a","2020-08-31 22:20:39","2020-08-31 22:21:17.571","2020-09-07 22:21:15"
"5f4d79d7d32d7a001169c312","2020-08-31 22:29:43","2020-08-31 22:30:35.233","2020-09-07 22:30:29"
"5f4ddb61d32d7a000d665877","2020-09-01 05:25:53","2020-09-01 05:28:21.746","2020-09-08 05:28:19"
"5f4de196d32d7a0015602789","2020-09-01 05:52:22","2020-09-01 05:53:23.256","2020-09-08 05:53:19"
"5f4df288d32d7a0010e52087","2020-09-01 07:04:40","2020-09-01 07:05:27.565","2020-09-08 08:10:25"
"5f4df3ead32d7a00148c6894","2020-09-01 07:10:34","2020-09-01 07:12:10.238","2020-09-08 07:12:04"
"5f4e208ad32d7a000c8c6ffe","2020-09-01 10:20:58","2020-09-01 10:21:43.643","2020-09-08 10:21:37"
"5f4e21e2d32d7a000d69e8bc","2020-09-01 10:26:42","2020-09-01 10:28:51.772","2020-09-08 10:28:50"
"5f4e2c16d32d7a0010963ac2","2020-09-01 11:10:14","2020-09-01 11:10:47.685","2020-09-08 11:10:44"
"5f4e3142d32d7a001569e3f5","2020-09-01 11:32:18","2020-09-01 11:33:29.025","2020-09-08 11:33:27"
"5f4e3d21d32d7a00107a08d1","2020-09-01 12:22:57","2020-09-01 12:24:06.557","2020-09-08 12:24:04"
"5f4e4548d32d7a000c7a1e48","2020-09-01 12:57:44","2020-09-01 12:59:21.117","2020-09-08 12:59:19"
"5f4e4829d32d7a000cf7a8bc","2020-09-01 13:10:01","2020-09-01 13:12:19.252","2020-09-08 14:17:16"
"5f4e57dfd32d7a000c9613e4","2020-09-01 14:17:03","2020-09-01 14:17:43.374","2020-09-08 14:17:41"
"5f4e5e24d32d7a000c6beb0a","2020-09-01 14:43:48","2020-09-01 15:00:56.634","2020-09-08 16:05:51"
"5f4e6505d32d7a000daaedd4","2020-09-01 15:13:09","2020-09-01 15:14:28.669","2020-09-08 15:14:26"
"5f4e6759d32d7a00108ca883","2020-09-01 15:23:05","2020-09-01 15:23:41.079","2020-09-08 15:23:38"
"5f4e68d0d32d7a001535d7fc","2020-09-01 15:29:20","2020-09-01 15:30:15.911","2020-09-08 15:30:11"
"5f4e6a28d32d7a0015aaee48","2020-09-01 15:35:04","2020-09-01 15:35:44.704","2020-09-08 15:35:42"
"5f4e78ced32d7a00148c899b","2020-09-01 16:37:34","2020-09-01 16:38:49.047","2020-09-08 17:43:46"
"5f4e81e1d32d7a001154fc39","2020-09-01 17:16:17","2020-09-01 17:16:48.083","2020-09-08 17:16:41"
"5f4e9c29d32d7a000cf7c8fe","2020-09-01 19:08:25","2020-09-01 19:09:10.534","2020-09-08 19:09:08"
"5f4ea45ed32d7a000d36286b","2020-09-01 19:43:26","2020-09-01 19:48:47.708","2020-09-08 20:53:44"
"5f4eb2abd32d7a000ce54ab5","2020-09-01 20:44:27","2020-09-01 20:45:24.618","2020-09-08 21:50:19"
"5f4ed1add32d7a0011361303","2020-09-01 22:56:45","2020-09-01 23:02:40.936","2020-09-09 00:07:37"
"5f4eea0ad32d7a00113618cd","2020-09-02 00:40:42","2020-09-02 00:41:20.229","2020-09-09 00:41:16"
"5f4f05f1d32d7a00146c64e9","2020-09-02 02:39:45","2020-09-02 02:40:13.993","2020-09-09 02:40:07"
"5f4f0d83d32d7a001496514f","2020-09-02 03:12:03","2020-09-02 03:14:44.393","2020-09-09 03:14:41"
"5f4f12b3d32d7a000c9634b4","2020-09-02 03:34:11","2020-09-02 03:36:00.299","2020-09-09 03:35:57"
"5f4f1d8dd32d7a0014e55a16","2020-09-02 04:20:29","2020-09-02 04:20:59.495","2020-09-09 04:20:55"
"5f4f203cd32d7a000d551ea0","2020-09-02 04:31:56","2020-09-02 04:32:29.647","2020-09-09 04:32:27"
"5f4f2683d32d7a0014f7a241","2020-09-02 04:58:43","2020-09-02 04:59:41.458","2020-09-09 04:59:36"
"5f4f2fa1d32d7a000caeef11","2020-09-02 05:37:37","2020-09-02 05:38:58.838","2020-09-09 05:38:52"
"5f4f4582d32d7a000c6c0ab7","2020-09-02 07:10:58","2020-09-02 07:12:04.674","2020-09-09 07:12:03"
"5f4f46d2d32d7a0014f7a985","2020-09-02 07:16:35","2020-09-02 07:18:37.397","2020-09-09 09:22:01"
"5f4f7840d32d7a001455726f","2020-09-02 10:47:28","2020-09-02 11:00:01.077","2020-09-09 12:04:59"
"5f4f890ad32d7a0014aa8e57","2020-09-02 11:59:06","2020-09-02 12:01:13.977","2020-09-09 12:01:11"
"5f4fa530d32d7a000dba1cf9","2020-09-02 13:59:12","2020-09-02 14:00:36.316","2020-09-09 14:00:32"
"5f4fb291d32d7a000cc440a0","2020-09-02 14:56:17","2020-09-02 14:58:14.103","2020-09-09 14:58:11"
"5f4fb4c2d32d7a000c4e46b3","2020-09-02 15:05:38","2020-09-02 15:40:17.218","2020-09-09 15:40:13"
"5f4fc7ead32d7a00104e4864","2020-09-02 16:27:22","2020-09-02 16:27:45.777","2020-09-09 16:27:42"
"5f4fcd5bd32d7a00114b1771","2020-09-02 16:50:35","2020-09-02 16:51:19.094","2020-09-09 16:51:10"
"5f4fd084d32d7a000c04360b","2020-09-02 17:04:04","2020-09-02 17:18:58.562","2020-09-09 17:18:30"
"5f4ff6e8d32d7a000e7485b4","2020-09-02 19:47:52","2020-09-02 19:48:33.673","2020-09-10 09:53:30"
"5f4ff882d32d7a001274849d","2020-09-02 19:54:42","2020-09-02 19:56:29.417","2020-09-09 19:56:24"
"5f4fff21d32d7a00114b2b47","2020-09-02 20:22:57","2020-09-02 20:25:29.013","2020-09-09 21:30:26"
"5f50143cd32d7a00104e5642","2020-09-02 21:53:00","2020-09-02 21:53:57.401","2020-09-09 21:53:55"
"5f501d9fd32d7a0015ce05a2","2020-09-02 22:33:03","2020-09-02 22:33:26.697","2020-09-09 22:33:24"
"5f50365cd32d7a000c279b2c","2020-09-03 00:18:36","2020-09-03 00:19:12.494","2020-09-10 01:24:10"
"5f503b12d32d7a0011ce02bf","2020-09-03 00:38:42","2020-09-03 00:39:40.822","2020-09-10 01:44:38"
"5f504583d32d7a00114b4092","2020-09-03 01:23:15","2020-09-03 01:24:01.12","2020-09-10 02:28:59"
"5f50756bd32d7a0015ad72a6","2020-09-03 04:47:39","2020-09-03 04:54:28.808","2020-09-10 05:59:25"
"5f508c20d32d7a0014776e36","2020-09-03 06:24:32","2020-09-03 06:24:59.196","2020-09-10 06:24:56"
"5f509c72d32d7a001514bdd3","2020-09-03 07:34:10","2020-09-03 07:35:46.463","2020-09-10 07:35:44"
"5f50c174d32d7a000d1910fb","2020-09-03 10:12:04","2020-09-03 10:14:22.984","2020-09-10 11:19:20"
"5f50c7e0d32d7a0011ad9b3d","2020-09-03 10:39:28","2020-09-03 10:40:18.547","2020-09-10 10:40:16"
"5f50ca8ff72a6e000cece902","2020-09-03 10:50:55","2020-09-03 10:56:12.939","2020-09-10 12:01:09"
"5f50cd98d32d7a00102cec7f","2020-09-03 11:03:52","2020-09-03 11:04:27.599","2020-09-10 12:09:23"
"5f50d405d32d7a0010777ef4","2020-09-03 11:31:17","2020-09-03 11:31:51.805","2020-09-10 11:31:49"
"5f50d521d32d7a0011191b8d","2020-09-03 11:36:01","2020-09-03 11:39:36.074","2020-09-10 11:39:11"
"5f50dda6d32d7a00107780d6","2020-09-03 12:12:22","2020-09-03 12:12:48.465","2020-09-10 12:12:45"
"5f50e031d32d7a000e74c6c4","2020-09-03 12:23:13","2020-09-03 12:23:37.71","2020-09-10 12:23:34"
