"book_id","title","author","categories"
"5524e7843066650007df0000","GOOD WORKS!","Philip Kotler, David Hessekiel, Nancy R. Lee","Marketing & Sales"
"5a098a54b238e1000655ceef","Joy on Demand","Chade-Meng Tan","Mindfulness & Happiness"
"587b45281222e80004bb2688","Magic and Loss","Virginia Heffernan","Technology & the Future, Society & Culture"
"5f4dff996cee07000689107c","The Value of Everything","Mariana Mazzucato","Economics"
"59a301a2b238e10006a129af","The Upstarts","Brad Stone","History, Entrepreneurship"
"534e99806531660007260000","The Big Short","Michael Lewis","Economics"
"5d3ebab06cee070008098232","Steh dir nicht im Weg","Renate Dehner & Ulrich Dehner","Psychology, Personal Development"
"5e2dbeeb6cee0700062aadef","The Bullseye Principle","David Lewis and G. Riley Mills","Communication Skills"
"5f69192d6cee070006a72d07","In Praise of Walking","Shane O'Mara","Science, Health & Nutrition"
"5e5919376cee070006f69849","An Economist Walks into a Brothel","Allison Schrager","Psychology, Personal Development, Economics"
"5dcad8386cee070007e485bb","The Great Nowitzki","Thomas Pletzinger","Biography & Memoir"
"5ebea1226cee070006fdcd43","Do Epic Stuff!","René Esteban","Corporate Culture, Management & Leadership"
"5a1408abb238e1000652970b","Who","Geoff Smart and Randy Street","Corporate Culture, Management & Leadership"
"5831aa1a8478e30004aeff45","Cyberpsychologie","Catarina Katzer","Psychology"
"5f5be1e76cee070006c62e0b","Spirit Hacking","Shaman Durek","Mindfulness & Happiness, Religion & Spirituality"
"5ace01d2b238e10007045393","Feng Shui gegen das Gerümpel des Alltags","Karen Kingston","Mindfulness & Happiness, Motivation & Inspiration"
"5506287b666365000a580000","Work the System","Sam Carpenter","Productivity, Career & Success, Management & Leadership"
"5713b1825236f20007c16f6c","F.I.R.E.","Dan Ward","Management & Leadership, Entrepreneurship"
"5d4bdecc6cee070007daac37","Starke Kinder brauchen Regeln","Ulla Nedebock","Parenting"
"5f1a15cb6cee070006c46052","Stonewall","Martin Duberman","Society & Culture, Biography & Memoir, History"
"54bd242c633234000a650000","Growth Hacker Marketing","Ryan Holiday","Marketing & Sales"
"524c3d791a96d45767000001","Great by Choice","Jim Collins & Morten T. Hansen","Management & Leadership, Entrepreneurship"
"5cdffa156cee0700081dc30e","Time and How to Spend It","James Wallman","Productivity"
"5d36d3e46cee0700080975ed","Super Thinking","Gabriel Weinberg with Lauren McCann","Psychology, Personal Development, Career & Success"
"53048af534393700084e0000","A Brief History of Time","Stephen Hawking ","Science"
"549131833633390009420000","The Go-Giver","Bob Burg and John David Mann ","Career & Success"
"50d72b99e4b045383aa45e24","Outliers","Malcolm Gladwell","Psychology, Motivation & Inspiration"
"5dd3f8396cee070007fe36ab","Heart","Sandeep Jauhar","Health & Nutrition, History"
"57d6696e08c9270003b19200","18 Minutes","Peter Bregman","Money & Investments, Productivity"
"5ee36c046cee070006837796","Die ultimative Einführung in NLP","Richard Bandler, Alessio Roberti & Owen Fitzpatrick","Psychology, Personal Development, Communication Skills"
"5cf2bb216cee070008ddbc57","Minimalismus","Eva Schöninger","Mindfulness & Happiness"
"51483d7ae4b0f71597bd1356","So kriege ich alles in den Griff","David Allen","Productivity, Personal Development"
"5ee9100e6cee070007e60ddf","Coronomics","Daniel Stelter","Economics, Politics"
"553509fc6638630007280100","The Demon-Haunted World","Carl Sagan","Science, Religion & Spirituality"
"56e6dc119854a500070000d1","The ADHD Advantage","Dale Archer, MD","Psychology"
"566ebd0addd17a0007000011","Leading","Alex Ferguson, Michael Moritz","Management & Leadership"
"58186cfd9c08690003cbdc8c","Felt Time","Marc Wittmann","Psychology"
"56d952ac0d7e600007000022","Wer den Wind sät","Michael Lüders","Politics"
"5e147c066cee070007b4150a","Mit Ignoranten sprechen","Peter Modler","Communication Skills"
"545752fb3365660008330000","Die Entscheidung","Naomi Klein","Nature & Environment, Politics"
"5899d2fe95ee030004e5dd92","Der reichste Mann der Weltgeschichte","Greg Steinmetz","History"
"55ed4db711ad1a0009000089","The Sixth Extinction","Elizabeth Kolbert","Nature & Environment, Science"
"568a64c38944a6000700001c","Thank God it’s Monday","Dark Horse Innovation","Corporate Culture, Management & Leadership"
"5ed136c86cee070006660bb4","See You at the Top","Zig Ziglar","Personal Development, Career & Success"
"5cf2b2736cee070007e047da","Das Haus meiner Eltern hat viele Räume","Ursula Ott","Psychology"
"5d2f0b906cee07000855c7be","Zeitenwende 1979","Frank Bösch","Politics, History"
"509d3c41e4b0a13d41357efc","Wie ich die Dinge geregelt kriege","David Allen","Productivity, Entrepreneurship"
"57c4272e8a12b60003822258","The Rift","Alex Perry","Economics, Politics, History"
"5cfb9f836cee07000711766d","Digital Offroad","Ulf Bosch, Stefan Hentschel, Steffen Kramer","Technology & the Future, Management & Leadership"
"567866de0bac9b0007000015","How Asia Works","Joe Studwell","Economics"
"5ba2046e862c43000776ae1d","Entspannt schaffst du alles!","Jan Becker","Mindfulness & Happiness, Personal Development, Career & Success"
"5b4c8d79b238e10007b7ecb3","Minimalism","Joshua Fields Millburn and Ryan Nicodemus","Mindfulness & Happiness, Motivation & Inspiration"
"5891b73e78a78e0004051a8d","How To Be Black","Baratunde Thurston","Society & Culture, Biography & Memoir"
"5f1606016cee0700068ac1c4","Morality","Jonathan Sacks","Philosophy, Religion & Spirituality, Society & Culture"
"596b2882b238e1000601886d","Getting Naked","Patrick Lencioni","Corporate Culture, Management & Leadership"
"548629a86331620009100100","Man’s Search for Meaning","Viktor Frankl","Psychology, Biography & Memoir"
"531f72c16166310008770000","Secrets of the Millionaire Mind","T. Harv Eker","Money & Investments, Career & Success"
"5dfcbc466cee0700087f97cc","Money","Rob Moore","Money & Investments"
"565c347d9906750007000012","Shop Class as Soulcraft ","Matthew B. Crawford ","Motivation & Inspiration"
"5a1e9e88b238e10007f56655","Start Where You Are","Pema Chödrön","Mindfulness & Happiness"
"5b830e25b238e10007734b25","Feigling oder Führungskraft?","Nicole Pathé","Communication Skills, Management & Leadership"
"57fbe5ed70ec6300032cf689","A Very English Scandal","John Preston","Politics, History"
"5d00ba596cee070007f28837","Alles könnte anders sein","Harald Welzer","Society & Culture"
"5d7615dc6cee07000897c531","Invisible Women","Caroline Criado Perez","Technology & the Future, Society & Culture"
"533ae9673430340007380000","What Money Can´t Buy","Michael J. Sandel","Economics"
"5dc585616cee070007e480eb","The Infinite Game","Simon Sinek","Management & Leadership"
"5e593e406cee07000673bee9","Familienjahre","Michael Schulte-Markwort","Parenting"
"58de73912b329600041cc1de","Kapitalfehler","Matthias Weik & Marc Friedrich","Economics"
"5c4744ac6cee07000701c0fe","The Square and the Tower","Niall Ferguson","Economics, History"
"5f7ec9086cee07000613ac6b","Late Bloomers","Rich Karlgaard","Career & Success, Motivation & Inspiration"
"568b0535de78c00007000038","Getting There","Gillian Zoe Segal","Entrepreneurship"
"5f4cc0986cee070006195912","My Grandmother's Hands","Resmaa Menakem","Psychology, Health & Nutrition, Society & Culture"
"5ef5e9046cee070006fc045b","The Alchemy of Us","Ainissa Ramirez","Technology & the Future, History"
"584c56b8af38d6000494d52d","Die Thank You Economy","Gary Vaynerchuk","Marketing & Sales"
"53d8087c3331610007000000","Nice Girls Don’t Get the Corner Office","Lois P. Frankel","Career & Success"
"540c8cfe6463650008000000","Wer bin ich, wenn ich online bin …","Nicholas Carr","Technology & the Future, Society & Culture"
"5dd7e3096cee0700084a776b","Rente mit 40","Florian Wagner","Money & Investments"
"59a2d684b238e10006a12972","Barbarians at the Gate","Bryan Burrough, John Helyar","Money & Investments, Economics"
"5da9c6406cee070008285fce","Drauf geschissen!","Michael Leister","Personal Development"
"592933bbb238e10007b6b0a5","The Subtle Art of Not Giving a F*ck","Mark Manson","Personal Development"
"5740b23a2edd1b00032e6b9b","Asking for It","Kate Harding","Society & Culture"
"5de8d8de6cee070008b72490","Was hat das Universum mit mir zu tun?","Harald Lesch","Science"
"58e20472fe685600046c935a","Millionaire","Janet Gleeson","Biography & Memoir"
"5b61a4f1b238e1000734ccc5","Chasing Hillary","Amy Chozick","Politics, Biography & Memoir"
"5e5712656cee0700068d498f","Achtsamkeit und Innovation in integrierten Organisationen","Martina Dopfer","Mindfulness & Happiness, Corporate Culture, Management & Leadership"
"5e5542906cee0700068d3bd0","She Has Her Mother's Laugh","Carl Zimmer","Science, History"
"555b453b6135330007300100","Non-Obvious","Rohit Bhargava","Marketing & Sales, Motivation & Inspiration"
"561437d036323300071f0000","Great People Decisions","Claudio Fernandez-Araoz","Corporate Culture, Motivation & Inspiration"
"5aae760fb238e100069e8f5d","How To Read and Why","Harold Bloom","Communication Skills"
"53c620d63839340007000000","Tribes","Seth Godin","Marketing & Sales, Management & Leadership"
"561c16913635640007480000","Numbers Rule Your World","Kaiser Fung","Money & Investments, Economics"
"5534f2746638630007070000","Getting to Yes with Yourself","William Ury","Personal Development, Communication Skills"
"53cf7fcd3630650007d70000","The Pirate’s Dilemma","Matt Mason","Society & Culture"
"569c9988e37b120007000006","Escape from Cubicle Nation","Pamela Slim","Entrepreneurship"
"5c62f47b6cee0700078aff09","Zeit für Neues","Iris Seidenstricker","Motivation & Inspiration"
"5794a286115d370003373e16","Refugees Welcome!","Mathis Oberhof & Carsten Tergast","Society & Culture, Politics"
"58a8e10a95f5390004fb0ff3","Von Alkohol bis Zucker","Christian Mähr","Science"
"577fbf53c088090003fe9f1f","Originals","Adam Grant","Psychology, Creativity, Career & Success"
"54f442e6333035000a040000","Winners Dream","Bill McDermott","Management & Leadership"
"583d641ee536360004b64ed8","How To Have A Good Day","Caroline Webb","Mindfulness & Happiness, Personal Development"
"5f318cb46cee070006c65820","Die Coworking-Evolution","Robert R. Bukvić","Corporate Culture, Management & Leadership"
"5cee3c7b6cee0700070a5827","Where Will Man Take Us?","Atul Jalan","Technology & the Future"
"54b3ab7164663300094a0000","Thanks for the Feedback","Douglas Stone, Sheila Heen","Communication Skills"
"544fce09376133000a2b0000","#GIRLBOSS","Sophia Amoruso","Career & Success, Management & Leadership"
"5f802c716cee07000646ad55","A Year in the Life of William Shakespeare","James Shapiro","Biography & Memoir, History"
"565431fe63626400079c0000","A Full Life","Jimmy Carter","Politics, Biography & Memoir"
"54cf877c323335000a2f0000","Age of Ambition","Evan Osnos","Economics"
"5ebd213b6cee070006b320e9","Flour Water Salt Yeast","Ken Forkish","Health & Nutrition"
"5f116a4b6cee07000652e277","„Mich hat Auschwitz nie verlassen“","Susanne Beyer & Martin Doerry (Hrsg.)","Biography & Memoir, History"
"5ebd4d696cee070006b32175","Dein selbstbestimmtes Kind","Jesper Juul","Parenting"
"5a3ee58db238e10007128bb2","Never Split the Difference","Chris Voss and Tahl Raz","Communication Skills, Career & Success, Management & Leadership"
"5c49e2896cee070007b962ac","Chief Joy Officer","Richard Sheridan","Corporate Culture, Management & Leadership"
"56143cba3632330007360000","The Genius of Dogs","Brian Hare and Vanessa Woods","Nature & Environment"
"53a11bfa3063360007000000","Darm mit Charme","Giulia Enders","Science, Health & Nutrition"
"54c662573732390009680000","Hannibal and Me","Andreas Kluth","Motivation & Inspiration, History"
"5592601765613800078e0000","Rejection Proof","Jia Jiang","Personal Development, Communication Skills, Entrepreneurship"
"5ab3bf58b238e10005bf5806","Stick with It","Sean D. Young","Psychology, Mindfulness & Happiness"
"5ae3e1dcb238e10007f7894a","Total Recall","Arnold Schwarzenegger","Biography & Memoir"
"5b58a801b238e10007a4bb66","Der stille Raub","Gerald Hörhan","Technology & the Future, Economics, Politics"
"57764d9586883200034f47c0","Crippled America","Donald J. Trump","Politics"
"5e2dd3016cee0700062aae06","The Geometry of Wealth","Brian Portnoy","Money & Investments"
"5f4e0e0a6cee070006957868","The Incredible Journey of Plants","Stefano Mancuso","Nature & Environment"
"557594313935610007300000","Strategy Rules","David B. Yoffie and Michael A. Cusumano","Management & Leadership"
"5385ef626162380007ec0000","Time Warped","Claudia Hammond","Psychology, Science"
"5d5eebde6cee0700075bda04","Shoot for the Moon","James Donovan","Entrepreneurship, Science, History"
"5b1d5e5ab238e10007002580","Origin Story","David Christian","Science, History"
"596cb189b238e10005d3844d","Arbeitsfrei","Constanze Kurz und Frank Rieger","Technology & the Future, Society & Culture"
"570a18f08b5d6e00030000fc","Crisis Caravan","Linda Polman","Economics"
"5f8029576cee07000646ad22","Making Sense","Sam Harris","Psychology, Philosophy, Science"
"5bf4178c6cee070007e15066","The Fourth Age","Byron Reese","Technology & the Future"
"5e83305d6cee070006945607","Understanding and Responding to Self-Harm","Allan House","Psychology, Health & Nutrition"
"55db33ae2647b10009000074","China's Second Continent","Howard French","Politics"
"5c60b19c6cee070008c8dd29","The Four","Scott Galloway","Technology & the Future, Economics"
"5ede099d6cee070006d04d7b","Better Together","Lydia Dobyns and Tom Vander Ark","Education"
"5d9dce0e6cee070008284ce7","The Valedictorian of Being Dead","Heather B. Armstrong","Psychology, Biography & Memoir"
"5c7bc0336cee070008784db4","Dieser Schmerz ist nicht meiner","Mark Wolynn","Psychology, Sex & Relationships"
"57f28e4990bf6100031a3f8c","Leisure","Josef Pieper","Health & Nutrition, Motivation & Inspiration, Society & Culture"
"57068643077a260003000003","fff","fff",
"5d35869a6cee070008096d2e","Lob der Homosexualität","Luis Alegre","Sex & Relationships, Society & Culture"
"588636d15806db0004d7ff30","Rethinking Prestige Branding","Wolfgang Schaefer and J.P. Kuehlwein","Marketing & Sales"
"55ed2b7b11ad1a000900005a","Do No Harm","Henry Marsh","Science, Biography & Memoir"
"5d211b8c6cee0700074014ac","Deutschland verdummt","Michael Winterhoff","Education, Parenting"
"5b9bc78f862c43000758bba7","Girl, Wash Your Face","Rachel Hollis","Religion & Spirituality, Motivation & Inspiration"
"576182ee0beabd0003161b41","Connected CRM","David S. Williams","Marketing & Sales"
"556c53923236630007020000","Elon Musk","Ashlee Vance","Entrepreneurship"
"5cb4c56e6cee07000700672e","The Longevity Paradox","Dr. Steven Gundry","Health & Nutrition"
"5af9607bb238e100073a2263","The 22 Immutable Laws of Branding","Al Ries and Laura Ries","Marketing & Sales"
"57977095768bd900031803f2","Inside IS","Jürgen Todenhöfer","Politics, History"
"5f6dba466cee07000723237d","Limbeck. Vertriebsführung","Martin Limbeck","Education, Society & Culture, Marketing & Sales, Management & Leadership"
"531f6a576166310008000000","Theory U","C. Otto Scharmer","Creativity, Management & Leadership"
"568b8f92de78c00007000058","The CIO Paradox","Martha Heller","Management & Leadership"
"5ca9aa836cee070007843447","Geschwister als Team","Nicola Schmidt","Parenting"
"5a098d2db238e1000655cf01","Die Gesetze der Gewinner","Bodo Schäfer","Career & Success"
"5d5bc8ba6cee070007c1431c","Elderhood","Louise Aronson","Health & Nutrition"
"5dfcb1b16cee07000788a1fc","Why Are We Yelling?","Buster Benson","Communication Skills"
"5681b8a5704a880007000050","Unfinished Business","Anne-Marie Slaughter","Society & Culture, Career & Success"
"5746c320b49ff200039c4d65","The Upcycle","William McDonough and Michael Braungart","Nature & Environment, Society & Culture"
"5bb943af862c430007bf0a69","A Beautiful Mind","Sylvia Nasar","Science, History"
"5ed6b9a16cee070006cf8752","Unverfügbarkeit","Hartmut Rosa","Philosophy, Society & Culture"
"5524612230666500070b0000","Do Over","Jon Acuff","Career & Success"
"5f0831216cee070006c85c54","Working in the Gig Economy","Thomas Oppong","Career & Success"
"530c61aa34623100082d0000","The Power of Now","Eckhart Tolle","Mindfulness & Happiness, Personal Development, Religion & Spirituality"
"5a9d9727b238e100079a3ae4","Die wahre Geschichte von McDonald’s","Ray Kroc","Economics, Biography & Memoir"
"556c57be3236630007110000","Eco-Business","Peter Dauvergne and Jane Lister","Economics"
"5d1ca9856cee070007ea188e","Blueprint","Nicholas A. Christakis","Science, Society & Culture"
"584e849c3a41200004701628","Brazillionaires","Alex Cuadros","Economics"
"5f69b8f16cee0700061eb578","Wie wir unsere Wirtschaft retten","Clemens Fuest","Economics"
"54c653f73732390009470000","Competitive Strategy","Michael E. Porter","Career & Success, Management & Leadership"
"5bebf0016cee070007d42986","How Not to Worry","Paul McGee","Mindfulness & Happiness, Health & Nutrition"
"5b42dda8b238e100076fe93c","The Sun Does Shine","Anthony Ray Hinton, Lara Love Hardin","Politics, Biography & Memoir"
"5e4bc8ea6cee0700079a14e3","Muster","Armin Nassehi","Technology & the Future, Society & Culture"
"5d528a566cee070007c12e62","Intervallfasten","Petra Bracht","Health & Nutrition"
"5a1b3fd8b238e10006ebb481","Strangers in Their Own Land","Arlie Russell Hochschild","Politics, History"
"53fda8b83762620008410000","Leadership Challenge","James Kouzes und Barry Posner","Management & Leadership"
"58fc9a67a6d7cf0004aeb91c","The Little Book of Hygge","Meik Wiking","Mindfulness & Happiness, Motivation & Inspiration"
"5844602ba6ba9500046bed5b","Das Robbins Power Prinzip","Anthony Robbins","Personal Development"
"5563c09b6461640007d10000","Bloodlands","Timothy Snyder","Politics, History"
"5c06afb26cee070008ff3df6","Kurze Antworten auf große Fragen","Stephen Hawking","Science"
"5cfb9c726cee070007f2802b","The Congo from Leopold to Kabila","Georges Nzongola-Ntalaja","History"
"5799f1f8e0bc1b000321bcf2","Born to Run","Christopher McDougall","Science, Health & Nutrition"
"55db35542647b1000900008c","Bit Literacy","Mark Hurst","Productivity"
"5e95bc086cee0700060a0df4","The Mindful Day","Laurie J. Cameron","Psychology, Mindfulness & Happiness"
"599094e3b238e100058f7805","Sensemaking","Christian Madsbjerg","Technology & the Future"
"5a9aee2db238e1000882844d","Behave","Robert Sapolsky","Psychology, Science"
"556c676a3236630007860000","Der lange Weg zur Freiheit","Nelson Mandela","Politics, Biography & Memoir"
"56e6d43b9854a500070000b0","Beyond Words","Carl Safina","Science"
"5e64dcec6cee0700064b99a8","The Courage Habit","Kate Swoboda","Personal Development"
"56136bedfd2282000900007a","Europas Strippenzieher","Cerstin Gammelin, Raimund Löw","Politics"
"555b398161353300078f0000","Brain Rules","John Medina","Psychology, Personal Development"
"5d25b6386cee0700075fd16f","Never Enough","Judith Grisel","Science, Health & Nutrition"
"5ef1e3b36cee0700068511c3","The Souls of Black Folk","W.E.B. Du Bois","Society & Culture, History"
"534448a56432320007020000","The Happiness Hypothesis","Jonathan Haidt","Mindfulness & Happiness"
"550626f1666365000a440000","Cryptocurrency","Paul Vigna, Michael J. Casey","Economics"
"5a9c0173b238e10007910957","Der resiliente Mensch","Raffael Kalisch","Psychology"
"54733ea33635610009320000","Second Treatise of the Government","John Locke","Philosophy, Politics"
"5f201b9f6cee07000751e9c2","Social Empathy","Elizabeth Segal","Psychology, Society & Culture"
"5406e3ae3933310008710000","Playing to Win","A. G. Lafley and Roger L. Martin","Entrepreneurship"
"5e3818766cee070006ee6937","The Art of Statistics","David Spiegelhalter","Science"
"53eb3a153634330007300000","Scaling Up Excellence","Robert I. Sutton and Huggy Rao","Corporate Culture, Management & Leadership"
"56e039e9c3a2830007000025","Postkapitalismus","Paul Mason","Economics"
"562498fb63613100070f0000","Forensics","Val McDermid","Science"
"59f66396b238e10006f60797","Martin Luther","Heinz Schilling","Religion & Spirituality, Biography & Memoir"
"5f482b8a6cee0700074bb22c","Das Café der Existenzialisten","Sarah Bakewell","Philosophy"
"5f75a2d36cee070006a8c7ad","Der Welt nicht mehr verbunden","Johann Hari","Psychology, Health & Nutrition"
"592c22a9b238e1000507d15a","The End of College","Kevin Carey","Communication Skills"
"55c1280a3439630007390100","Redesigning Leadership","John Maeda","Management & Leadership"
"5a23a298b238e10007f56702","Why The West Rules – For Now","Ian Morris","Politics, History"
"5a096f94b238e1000655ce92","Sie kennen dich! Sie haben dich! Sie steuern dich!","Markus Morgenroth","Technology & the Future, Society & Culture"
"593553aeb238e100051fda9f","The First Muslim","Lesley Hazleton","Biography & Memoir"
"5547789d3666320007690000","The Seven Principles for Making Marriage Work","John M. Gottman and Nan Silver","Sex & Relationships"
"56cda1c774766a0007000015","Modern Romance","Aziz Ansari & Erik Klinenberg","Sex & Relationships, Society & Culture"
"590343c5b238e10008b85639","Age of Propaganda","Anthony Pratkanis and Elliot Aronson","Marketing & Sales, Society & Culture"
"57e2a07ff6fe570003f92028","Ich denke, also irre ich","David McRaney","Psychology"
"5a8c2195b238e100074317a6","Super-Brain","Deepak Chopra & Rudolph E. Tanzi","Psychology, Health & Nutrition"
"59c39708b238e10005c1fc79","Warum wir uns immer in den Falschen verlieben","Amir Levine und Rachel Heller","Sex & Relationships"
"5331a1f43337630007170000","Focus","Daniel Goleman","Mindfulness & Happiness, Personal Development, Management & Leadership"
"59bfb466b238e100052dbdaf","Ich weiß, was du denkst","Thorsten Havener","Communication Skills"
"538f34d33761300007360100","Eine neue Version ist verfügbar","Dirk von Gehlen","Technology & the Future"
"52a6cd313839360008000000","Die Start-up-Strategie","Reid Hoffman & Ben Casnocha","Entrepreneurship"
"5bbcd6c56cee070007978a6e","Capitalism Without Capital","Jonathan Haskel, Stian Westlake","Economics"
"59e4a7a6b238e1000617b3f6","Getting Past Your Breakup","Susan J. Elliott","Psychology, Sex & Relationships"
"55e45dd12852cc000900002b","Consider the Fork","Bee Wilson","Science, Health & Nutrition, Society & Culture"
"5bab3a73862c430007381275","Raising a Secure Child","Kent Hoffman, Glen Cooper and Bert Powell with Christine M. Benton","Parenting"
"54e208ea306266000a4c0000","Wir sind die Guten","Mathias Bröckers & Paul Schreyer","Politics"
"5a35c8d3b238e1000633a31a","Konzentriert arbeiten","Cal Newport","Productivity, Career & Success"
"50d04f50e4b0beaaa7171b40","Frag immer erst: warum","Simon Sinek","Management & Leadership, Entrepreneurship"
"5be2f6d16cee070007d42878","Good People","Anthony Tjan","Corporate Culture, Management & Leadership"
"5649fe576634310007490000","Physics of the Impossible","Michio Kaku","Science, Technology & the Future"
"582b1dff4fe8520004998bbc","Döner Hawaii","Marin Trenk","Society & Culture"
"5563aa2f6461640007370000","The Partnership Charter","David Gage","Management & Leadership"
"58ce6f4a1714b70004eb6aa7","The Happiness Equation","Neil Pasricha","Mindfulness & Happiness"
"58581067d1a2f30004796853","The Glass Closet","John Browne","Corporate Culture, Society & Culture"
"5457503133656600081f0000","The Effective Executive","Peter F. Drucker","Productivity, Management & Leadership"
"5d6c31e76cee0700081a65df","Ultralearning","Scott H. Young","Education, Personal Development, Career & Success"
"566ffd98cf6aa30007000052","YouthNation","Matt Britton","Marketing & Sales"
"569e33cef16f34000700009c","The Upside of Irrationality","Dan Ariely","Psychology"
"5f8999026cee0700068cf163","Vergeude keine Krise!","Anja Förster & Peter Kreuz","Management & Leadership"
"58eb977fa54bbb000464bb08","The Fortune Cookie Principle","Bernadette Jiwa","Marketing & Sales"
"5d17d0206cee070007ea0ff3","The Evolved Executive","Heather Hanson Wickman","Management & Leadership"
"5cb4c9926cee07000700673d","The Making of a Manager","Julie Zhuo","Management & Leadership"
"5cac89236cee070007b8b922","Der neue Antisemitismus","Deborah Lipstadt","Society & Culture"
"50f4091ee4b0627d64b97ac1","Das Harvard-Konzept","Roger Fisher & William Ury","Management & Leadership, Communication Skills, Career & Success"
"5f23eee86cee070006bddbdc","Unlearn","Barry O’Reilly","Career & Success, Management & Leadership"
"5e5547af6cee0700075dcb5a","Successful Aging","Daniel J. Levitin","Psychology, Health & Nutrition"
"5bfd6c9c6cee07000705cfd2","New Power","Jeremy Heimans and Henry Timms","Technology & the Future, Society & Culture, Management & Leadership"
"5b4759dfb238e10007b7ec83","Natural Causes","Barbara Ehrenreich","Health & Nutrition"
"5984f315b238e1000629009c","Command and Control","Eric Schlosser","Economics"
"59a95ad8b238e10005b9a22a","A World in Disarray","Richard Haass","Politics"
"52822ff13334640018300000","The Tipping Point","Malcolm Gladwell","Psychology, Marketing & Sales, Motivation & Inspiration"
"5a193e52b238e10006ebb457","Predictive Analytics","Eric Siegel","Marketing & Sales"
"5b16c4e7b238e1000766f903","Built","Roma Agrawal","Technology & the Future"
"5f526f4e6cee07000642430f","I am because you are: Ubuntu","Mungi Ngomane","Personal Development, Religion & Spirituality"
"5f15ffd16cee0700068ac1b7","Das große Personal-Branding-Handbuch","Benjamin Schulz (Hrsg.)","Marketing & Sales, Entrepreneurship"
"5b5e753fb238e1000768eec0","Der Freud-Komplex","Anthony Kauders","Psychology, History"
"5101738ae4b0991857b92614","Rogue States","Noam Chomsky","Philosophy, Politics"
"5cbcf4d46cee070007d5c98a","Wa(h)re Gefühle","Eva Illouz (Hrsg.)","Psychology, Society & Culture"
"509bc725e4b02ab5b738749a","Die Essensfälscher","Thilo Bode","Health & Nutrition, Society & Culture"
"545795d03365660008740000","Art, Inc.","Lisa Congdon and Meg Mateo Ilasco","Creativity, Career & Success"
"5de8d5c26cee0700072950d3","The Vagina Bible","Jennifer Gunter, MD","Health & Nutrition"
"52b1a2d33130330008170000","Einkommen für alle","Götz W. Werner","Society & Culture, Politics"
"5471a95739353600091b0000","The Myths of Creativity","David Burkus","Creativity"
"5717a0373f35690007554df1","Panama Papers","Bastian Obermayer & Frederik Obermaier","Economics, Politics"
"5f038ee36cee070006f4079c","Die CEO-Auswahl","Jürgen Nebel &  Nane Nebel","Career & Success, Management & Leadership"
"5cac6b696cee070007b8b877","India After Gandhi","Ramachandra Guha","Politics, History"
"544cd2b465633200081f0000","Immigrants","Philippe Legrain","Society & Culture, Politics"
"5a096cd2b238e100065bcc65","The Captain Class","Sam Walker","Psychology, Management & Leadership"
"5b4f4f10b238e10007b7ecfd","What Truth Sounds Like","Michael Eric Dyson","Society & Culture"
"5f083ad16cee0700061671c5","Passt doch!","Eckhard Roediger, Wendy Terrie Behary & Gerhard Zarbock","Psychology, Sex & Relationships"
"52fa3d196662610008070000","Liar's Poker","Michael Lewis","Money & Investments, Economics"
"55bf5a8d63646100073a0000","The Brain Sell","David Lewis","Marketing & Sales"
"594ef421b238e10005bb48ae","Unshakeable","Tony Robbins","Money & Investments, Personal Development"
"550fed62666564000a020000","Leadership Blindspots","Robert Bruce Shaw","Management & Leadership"
"5575a37639356100076e0000","The Millionaire Next Door","Thomas J. Stanley and William D. Danko","Money & Investments"
"5b8f95d1b238e10007eeca35","Lost Connections","Johann Hari","Psychology, Health & Nutrition"
"562e388838643100076b0000","Move Your Bus","Ron Clark","Personal Development, Career & Success"
"53c6431538393400071a0100","Getting Better","Charles Kenny","Economics, Politics"
"55189bb43961320007570000","The Total Money Makeover","Dave Ramsey","Money & Investments"
"5dc197516cee0700075419ba","Millennial Money Makeover","Conor Richardson","Money & Investments, Personal Development"
"57f8b794dbad80000386b345","Wie Berührung hilft","Werner Bartens","Sex & Relationships, Health & Nutrition"
"548625c86331620009d60000","Start","Jon Acuff","Personal Development, Motivation & Inspiration"
"54fd9351303766000a210000","Without You There Is No Us","Suki Kim","Politics, Biography & Memoir"
"59ef3b95b238e1000746f266","Deutsch für Profis","Wolf Schneider","Education, Communication Skills"
"5d0d08de6cee070007d744c8","The Science of Intelligent Achievement","Isaiah Hankel, PhD","Productivity, Career & Success"
"5ba80660862c4300070469c7","Essanfälle adé","Olivia Wollinger","Psychology, Health & Nutrition"
"5e2dde226cee0700062aae15","The Gen Z Frequency","Gregg L. Witt, Derek E. Baird","Marketing & Sales"
"558927123466610007760000","Don't Make Me Think, Revisited","Steve Krug","Entrepreneurship"
"53e1f9cf6339360007030000","Coffee Lunch Coffee","Alana Muller","Communication Skills, Career & Success"
"53722a156264390007020000","The Art Of Thinking Clearly","Rolf Dobelli","Psychology, Personal Development"
"56ebe0f770f3820007000001","It Starts With Food","Dallas Hartwig and Melissa Hartwig","Health & Nutrition"
"5cbccf5b6cee070008bad25c","Madame Moneypenny","Natascha Wegelin","Money & Investments"
"5f5be7276cee070006c62e22","Heilen aus eigener Kraft","Daniel M. Davis","Science, Health & Nutrition"
"59ca0d28b238e10005c2021f","Meetings Suck","Cameron Herold","Corporate Culture"
"5a64ab61b238e100076c4e7b","Hunger","Roxane Gay","Health & Nutrition, Biography & Memoir"
